Orden,Clase de orden,Texto breve,Ce.emplazam.,Grupo planif.,Aviso,Cst.tot.reales,Status sistema,Fecha creación,Fecha fin real,Fecha ref.,Ubicac.técnica,Descripción,region,Dia_promedio,Grupo,asignacion_equipos
85000615,Preventivo,Controlador vitrina congelacion N°01,C280,metrologia,,13923,Cerrado,2025-06-25,,01/07/2025,1000-C280-N00-SAGEPV,controlador vitrina congelacion n°01,Zona Costera,0,Vitrinas,Vitrina congelacion
85000616,Preventivo,Controlador vitrina congelacion N°02,C280,metrologia,,13923,Cerrado,2025-06-25,,01/07/2025,1000-C280-N00-SAGEPV,controlador vitrina congelacion n°02,Zona Costera,0,Vitrinas,Vitrina congelacion
85000617,Preventivo,Controlador cava congelacion N°01,C290,metrologia,,13923,Cerrado,2025-06-25,,01/07/2025,1000-C290-N00-CAVCON,controlador cava congelacion n°01,Zona Costera,0,Cavas,Cava de congelacion
85000618,Preventivo,Controlador cava refrigeracion N°01,C290,metrologia,,13923,Cerrado,2025-06-25,,01/07/2025,1000-C290-N00-CAVREF,controlador cava refrigeracion n°01,Zona Costera,0,Cavas,Cava de refrigeracion
85000619,Preventivo,Controlador cava congelacion N°02,C290,metrologia,,2785,Cerrado,2025-06-25,,01/07/2025,1000-C290-S01-CAVCON,controlador cava congelacion n°02,Zona Costera,0,Cavas,Cava de congelacion
85000620,Preventivo,Controlador cava refrigeracion N°02,C290,metrologia,,13923,Cerrado,2025-06-25,,01/07/2025,1000-C290-S01-CAVREF,controlador cava refrigeracion n°02,Zona Costera,0,Cavas,Cava de refrigeracion
85000621,Preventivo,Controlador Lineal Vitrinas N°01,C290,metrologia,,13923,Cerrado,2025-06-25,,01/07/2025,1000-C290-N01-CUAMAQ,controlador lineal vitrinas n°01,Zona Costera,0,Vitrinas,Vitrinas refrigeracion
85000622,Preventivo,Controlador Lineal Vitrinas N°02,C290,metrologia,,13923,Cerrado,2025-06-25,,01/07/2025,1000-C290-N01-CUAMAQ,controlador lineal vitrinas n°02,Zona Costera,0,Vitrinas,Vitrinas refrigeracion
85000623,Preventivo,Controlador vitrina congelacion N°01,C290,metrologia,,13923,Cerrado,2025-06-25,,01/07/2025,1000-C290-N00-SAGEPV,controlador vitrina congelacion n°01,Zona Costera,0,Vitrinas,Vitrina congelacion
85000624,Preventivo,Controlador nevera refrigeracion N°01,C430,metrologia,,0,Cerrado,2025-06-25,,01/07/2025,1000-C430-N00-COCINA,controlador nevera refrigeracion n°01,Zona Costera,0,Neveras,Nevera vertical refrigeracion
85000625,Preventivo,Controlador nevera refrigeracion N°01,A400,metrologia,,0,Cerrado,2025-06-27,,05/07/2025,1000-A400-CAR-ENTRAD-001,controlador nevera refrigeracion n°01,Antioquia,0,Neveras,Nevera vertical refrigeracion
85000626,Preventivo,Controlador vitrina congelacion N°01,A400,metrologia,,0,Cerrado,2025-06-27,,05/07/2025,1000-A400-CAR-ENTRAD-001,controlador vitrina congelacion n°01,Antioquia,0,Vitrinas,Vitrina congelacion
85000640,Preventivo,Balanza colgante N°01,C250,metrologia,,7301,Cerrado,2025-07-01,,01/07/2025,1000-C250-N00-SAGEPV-002,balanza colgante n°01,Zona Costera,0,Balanza colgante,Balanza colgante
85000641,Preventivo,Balanza colgante N°02,C250,metrologia,,7301,Cerrado,2025-07-01,,01/07/2025,1000-C250-N00-SAGEPV-002,balanza colgante n°02,Zona Costera,0,Balanza colgante,Balanza colgante
85000642,Preventivo,Balanza colgante N°03,C250,metrologia,,7301,Cerrado,2025-07-01,,01/07/2025,1000-C250-N00-SAGEPV-002,balanza colgante n°03,Zona Costera,0,Balanza colgante,Balanza colgante
85000643,Preventivo,Balanza colgante N°04,C250,metrologia,,7301,Cerrado,2025-07-01,,01/07/2025,1000-C250-N00-SAGEPV-002,balanza colgante n°04,Zona Costera,0,Balanza colgante,Balanza colgante
85000644,Preventivo,Balanza colgante N°05,C250,metrologia,,7301,Cerrado,2025-07-01,,01/07/2025,1000-C250-N00-SAGEPV-002,balanza colgante n°05,Zona Costera,0,Balanza colgante,Balanza colgante
85000645,Preventivo,Balanza colgante N°06,C250,metrologia,,7301,Cerrado,2025-07-01,,01/07/2025,1000-C250-N00-SAGEPV-002,balanza colgante n°06,Zona Costera,0,Balanza colgante,Balanza colgante
85000646,Preventivo,Balanza colgante N°07,C250,metrologia,,7301,Cerrado,2025-07-01,,01/07/2025,1000-C250-N00-SAGEPV-002,balanza colgante n°07,Zona Costera,0,Balanza colgante,Balanza colgante
85000647,Preventivo,Balanza colgante N°08,C250,metrologia,,7301,Cerrado,2025-07-01,,01/07/2025,1000-C250-N00-SAGEPV-002,balanza colgante n°08,Zona Costera,0,Balanza colgante,Balanza colgante
85000648,Preventivo,Balanza colgante N°09,C250,metrologia,,7301,Cerrado,2025-07-01,,01/07/2025,1000-C250-N00-SAGEPV-002,balanza colgante n°09,Zona Costera,0,Balanza colgante,Balanza colgante
85000649,Preventivo,Balanza colgante N°10,C250,metrologia,,7301,Cerrado,2025-07-01,,01/07/2025,1000-C250-N00-SAGEPV-002,balanza colgante n°10,Zona Costera,0,Balanza colgante,Balanza colgante
85000650,Preventivo,Balanza repeso N°01,C250,metrologia,,7301,Cerrado,2025-07-01,,01/07/2025,1000-C250-N00-SAGEPV-001,balanza repeso n°01,Zona Costera,0,Otras Balanzas,Balanza repeso
85000651,Preventivo,Balanza repeso N°02,C250,metrologia,,7301,Cerrado,2025-07-01,,01/07/2025,1000-C250-N00-SAGEPV-001,balanza repeso n°02,Zona Costera,0,Otras Balanzas,Balanza repeso
85000652,Preventivo,Bascula plataforma,C250,metrologia,,7301,Cerrado,2025-07-01,,01/07/2025,1000-C250-N00-PAINPV,bascula plataforma,Zona Costera,0,Otras Balanzas,Balanza plataforma
85000779,Preventivo,Bascula plataforma,C320,metrologia,,11681,Cerrado,2025-07-18,2025-08-20,01/08/2025,1000-C320-N00-PAINPV,bascula plataforma,Zona Costera,33,Otras Balanzas,Balanza plataforma
85000780,Preventivo,Balanza etiquetadora,C320,metrologia,,7301,Cerrado,2025-07-18,2025-08-19,01/08/2025,1000-C320-N00-PAINPV,balanza etiquetadora,Zona Costera,32,Otras Balanzas,Balanzas etiqueta
85000781,Preventivo,Balanza repeso N°01,C320,metrologia,,8761,Cerrado,2025-07-18,2025-08-19,20/08/2025,1000-C320-N00-SAGEPV-001,balanza repeso n°01,Zona Costera,32,Otras Balanzas,Balanza repeso
85000782,Preventivo,Balanza colgante N°01,C320,metrologia,,7301,Cerrado,2025-07-18,2025-08-19,20/08/2025,1000-C320-N00-SAGEPV-002,balanza colgante n°01,Zona Costera,32,Balanza colgante,Balanza colgante
85000783,Preventivo,Balanza colgante N°02,C320,metrologia,,7301,Cerrado,2025-07-18,2025-08-19,20/08/2025,1000-C320-N00-SAGEPV-002,balanza colgante n°02,Zona Costera,32,Balanza colgante,Balanza colgante
85000784,Preventivo,Balanza colgante N°03,C320,metrologia,,7301,Cerrado,2025-07-18,2025-08-19,20/08/2025,1000-C320-N00-SAGEPV-002,balanza colgante n°03,Zona Costera,32,Balanza colgante,Balanza colgante
85000785,Preventivo,Balanza colgante N°04,C320,metrologia,,7301,Cerrado,2025-07-18,2025-08-19,20/08/2025,1000-C320-N00-SAGEPV-002,balanza colgante n°04,Zona Costera,32,Balanza colgante,Balanza colgante
85000786,Preventivo,Balanza colgante N°05,C320,metrologia,,7301,Cerrado,2025-07-18,2025-08-19,20/08/2025,1000-C320-N00-SAGEPV-002,balanza colgante n°05,Zona Costera,32,Balanza colgante,Balanza colgante
85000787,Preventivo,Balanza colgante N°06,C320,metrologia,,7301,Cerrado,2025-07-18,2025-08-19,20/08/2025,1000-C320-N00-SAGEPV-002,balanza colgante n°06,Zona Costera,32,Balanza colgante,Balanza colgante
85000788,Preventivo,Balanza colgante N°07,C320,metrologia,,7301,Cerrado,2025-07-18,2025-08-19,20/08/2025,1000-C320-N00-SAGEPV-002,balanza colgante n°07,Zona Costera,32,Balanza colgante,Balanza colgante
85000789,Preventivo,Balanza colgante N°08,C320,metrologia,,7301,Cerrado,2025-07-18,2025-08-19,20/08/2025,1000-C320-N00-SAGEPV-002,balanza colgante n°08,Zona Costera,32,Balanza colgante,Balanza colgante
85000790,Preventivo,Balanza colgante N°09,C320,metrologia,,7301,Cerrado,2025-07-18,2025-08-19,20/08/2025,1000-C320-N00-SAGEPV-002,balanza colgante n°09,Zona Costera,32,Balanza colgante,Balanza colgante
85000791,Preventivo,Balanza colgante N°10,C320,metrologia,,7301,Cerrado,2025-07-18,2025-08-19,20/08/2025,1000-C320-N00-SAGEPV-002,balanza colgante n°10,Zona Costera,32,Balanza colgante,Balanza colgante
85000792,Preventivo,Bascula plataforma,C300,metrologia,,164019,Cerrado,2025-07-18,,01/08/2025,1000-C300-N00-PAINPV,bascula plataforma,Zona Costera,0,Otras Balanzas,Balanza plataforma
85000793,Preventivo,Balanza colgante N°01,C300,metrologia,,138121,Cerrado,2025-07-18,,01/08/2025,1000-C300-N00-SAGEPV-002,balanza colgante n°01,Zona Costera,0,Balanza colgante,Balanza colgante
85000794,Preventivo,Balanza colgante N°02,C300,metrologia,,14388,Cerrado,2025-07-18,,01/08/2025,1000-C300-N00-SAGEPV-002,balanza colgante n°02,Zona Costera,0,Balanza colgante,Balanza colgante
85000795,Preventivo,Balanza colgante N°03,C300,metrologia,,14388,Cerrado,2025-07-18,,01/08/2025,1000-C300-N00-SAGEPV-002,balanza colgante n°03,Zona Costera,0,Balanza colgante,Balanza colgante
85000796,Preventivo,Balanza colgante N°04,C300,metrologia,,14388,Cerrado,2025-07-18,,01/08/2025,1000-C300-N00-SAGEPV-002,balanza colgante n°04,Zona Costera,0,Balanza colgante,Balanza colgante
85000797,Preventivo,Balanza colgante N°05,C300,metrologia,,14388,Cerrado,2025-07-18,,01/08/2025,1000-C300-N00-SAGEPV-002,balanza colgante n°05,Zona Costera,0,Balanza colgante,Balanza colgante
85000798,Preventivo,Balanza colgante N°06,C300,metrologia,,152509,Cerrado,2025-07-18,,01/08/2025,1000-C300-N00-SAGEPV-002,balanza colgante n°06,Zona Costera,0,Balanza colgante,Balanza colgante
85000799,Preventivo,Controlador cava congelacion N°01,C320,metrologia,,7301,Cerrado,2025-07-18,2025-08-16,01/08/2025,1000-C320-N00-CAVCON,controlador cava congelacion n°01,Zona Costera,29,Cavas,Cava de congelacion
85000800,Preventivo,Controlador modulo congelacion,C320,metrologia,,7301,Cerrado,2025-07-18,2025-08-16,01/08/2025,1000-C320-N00-PORCPR,controlador modulo congelacion,Zona Costera,29,Neveras,Nevera mixta
85000801,Preventivo,Controlador modulo refrigeracion,C320,metrologia,,7301,Cerrado,2025-07-18,2025-08-16,01/08/2025,1000-C320-N00-PORCPR,controlador modulo refrigeracion,Zona Costera,29,Neveras,Nevera mixta
85000802,Preventivo,Controlador nevera horizontal N°01,C320,metrologia,,7301,Cerrado,2025-07-18,2025-08-16,01/08/2025,1000-C320-N00-PORCPR-001,controlador nevera horizontal n°01,Zona Costera,29,Neveras,Nevera horizontal
85000803,Preventivo,Controlador cava refrigeracion N°01,C320,metrologia,,7301,Cerrado,2025-07-18,2025-08-16,01/08/2025,1000-C320-N00-CAVREF,controlador cava refrigeracion n°01,Zona Costera,29,Cavas,Cava de refrigeracion
85000804,Preventivo,Controlador Lineal Vitrinas N°01,C320,metrologia,,7301,Cerrado,2025-07-18,2025-08-16,01/08/2025,1000-C320-N04-AZOTEA-001,controlador lineal vitrinas n°01,Zona Costera,29,Vitrinas,Vitrinas refrigeracion
85000805,Preventivo,Controlador Lineal Vitrinas N°02,C320,metrologia,,7301,Cerrado,2025-07-18,2025-08-16,01/08/2025,1000-C320-N04-AZOTEA-001,controlador lineal vitrinas n°02,Zona Costera,29,Vitrinas,Vitrinas refrigeracion
85000806,Preventivo,Controlador sala procesos N°01,C320,metrologia,,7301,Cerrado,2025-07-18,2025-08-20,01/08/2025,1000-C320-N00-SAPRPV,controlador sala procesos n°01,Zona Costera,33,Cavas,
85000807,Preventivo,Controlador vitrina congelacion N°01,C320,metrologia,,7301,Cerrado,2025-07-18,2025-08-16,01/08/2025,1000-C320-N00-SAGEPV,controlador vitrina congelacion n°01,Zona Costera,29,Vitrinas,Vitrina congelacion
85000808,Preventivo,Controlador vitrina congelacion N°02,C320,metrologia,,7301,Cerrado,2025-07-18,2025-08-16,01/08/2025,1000-C320-N00-SAGEPV,controlador vitrina congelacion n°02,Zona Costera,29,Vitrinas,Vitrina congelacion
85000809,Preventivo,Controlador cava congelacion N°01,C300,metrologia,,20143,Cerrado,2025-07-18,,01/08/2025,1000-C300-N00-CAVCON,controlador cava congelacion n°01,Zona Costera,0,Cavas,Cava de congelacion
85000810,Preventivo,Controlador Lineal Vitrinas N°01,C300,metrologia,,20143,Cerrado,2025-07-18,,01/08/2025,1000-C300-N01-CUAMAQ,controlador lineal vitrinas n°01,Zona Costera,0,Vitrinas,Vitrinas refrigeracion
85000811,Preventivo,Controlador Lineal Vitrinas N°02,C300,metrologia,,20143,Cerrado,2025-07-18,,01/08/2025,1000-C300-N01-CUAMAQ,controlador lineal vitrinas n°02,Zona Costera,0,Vitrinas,Vitrinas refrigeracion
85000812,Preventivo,Controlador cava refrigeracion N°01,C300,metrologia,,20143,Cerrado,2025-07-18,,01/08/2025,1000-C300-N00-CAVREF,controlador cava refrigeracion n°01,Zona Costera,0,Cavas,Cava de refrigeracion
85000813,Preventivo,Controlador vitrina congelacion N°01,C300,metrologia,,20143,Cerrado,2025-07-18,,01/08/2025,1000-C300-N00-SAGEPV,controlador vitrina congelacion n°01,Zona Costera,0,Vitrinas,Vitrina congelacion
85000814,Preventivo,Controlador nevera refrigeracion N°01,C420,metrologia,,0,Cerrado,2025-07-18,,01/08/2025,1000-C420-N00-COCINA,controlador nevera refrigeracion n°01,Zona Costera,0,Neveras,Nevera vertical refrigeracion
85000815,Preventivo,Controlador nevera congelacion N°01,C420,metrologia,,0,Cerrado,2025-07-18,,01/08/2025,1000-C420-N00-COCINA,controlador nevera congelacion n°01,Zona Costera,0,Neveras,Nevera vertical congelacion
85000827,Preventivo,Bascula plataforma,C310,metrologia,,10221,Cerrado,2025-08-01,2025-08-26,26/08/2025,1000-C310-N00-PAINPV,bascula plataforma,Zona Costera,25,Otras Balanzas,Balanza plataforma
85000828,Preventivo,Balanza colgante N°01,C310,metrologia,,7301,Cerrado,2025-08-01,2025-08-25,26/08/2025,1000-C310-N00-SAGEPV-002,balanza colgante n°01,Zona Costera,24,Balanza colgante,Balanza colgante
85000829,Preventivo,Balanza colgante N°02,C310,metrologia,,7301,Cerrado,2025-08-01,2025-08-25,26/08/2025,1000-C310-N00-SAGEPV-002,balanza colgante n°02,Zona Costera,24,Balanza colgante,Balanza colgante
85000830,Preventivo,Balanza colgante N°03,C310,metrologia,,7301,Cerrado,2025-08-01,2025-08-25,26/08/2025,1000-C310-N00-SAGEPV-002,balanza colgante n°03,Zona Costera,24,Balanza colgante,Balanza colgante
85000831,Preventivo,Balanza colgante N°04,C310,metrologia,,7301,Cerrado,2025-08-01,2025-08-25,26/08/2025,1000-C310-N00-SAGEPV-002,balanza colgante n°04,Zona Costera,24,Balanza colgante,Balanza colgante
85000832,Preventivo,Balanza colgante N°05,C310,metrologia,,7301,Cerrado,2025-08-01,2025-08-25,26/08/2025,1000-C310-N00-SAGEPV-002,balanza colgante n°05,Zona Costera,24,Balanza colgante,Balanza colgante
85000833,Preventivo,Balanza colgante N°06,C310,metrologia,,7301,Cerrado,2025-08-01,2025-08-25,26/08/2025,1000-C310-N00-SAGEPV-002,balanza colgante n°06,Zona Costera,24,Balanza colgante,Balanza colgante
85000834,Preventivo,Balanza colgante N°07,C310,metrologia,,7301,Cerrado,2025-08-01,2025-08-25,26/08/2025,1000-C310-N00-SAGEPV-002,balanza colgante n°07,Zona Costera,24,Balanza colgante,Balanza colgante
85000835,Preventivo,Balanza colgante N°08,C310,metrologia,,7301,Cerrado,2025-08-01,2025-08-25,26/08/2025,1000-C310-N00-SAGEPV-002,balanza colgante n°08,Zona Costera,24,Balanza colgante,Balanza colgante
85000836,Preventivo,Balanza colgante N°09,C310,metrologia,,7301,Cerrado,2025-08-01,2025-08-25,26/08/2025,1000-C310-N00-SAGEPV-002,balanza colgante n°09,Zona Costera,24,Balanza colgante,Balanza colgante
85000837,Preventivo,Balanza colgante N°10,C310,metrologia,,7301,Cerrado,2025-08-01,2025-08-25,26/08/2025,1000-C310-N00-SAGEPV-002,balanza colgante n°10,Zona Costera,24,Balanza colgante,Balanza colgante
85000838,Preventivo,Balanza etiquetadora,C310,metrologia,,7301,Cerrado,2025-08-01,2025-08-26,26/08/2025,1000-C310-N00-SAPRPV,balanza etiquetadora,Zona Costera,25,Otras Balanzas,Balanzas etiqueta
85000839,Preventivo,Balanza repeso N°01,C310,metrologia,,7301,Cerrado,2025-08-01,2025-08-26,26/08/2025,1000-C310-N00-SAGEPV-001,balanza repeso n°01,Zona Costera,25,Otras Balanzas,Balanza repeso
85000840,Preventivo,Controlador cava congelacion N°01,C310,metrologia,,10221,Cerrado,2025-08-01,2025-08-23,26/08/2025,1000-C310-N00-CAVCON,controlador cava congelacion n°01,Zona Costera,22,Cavas,Cava de congelacion
85000841,Preventivo,Controlador nevera refrigeracion N°01,C310,metrologia,,10221,Cerrado,2025-08-01,2025-08-23,26/08/2025,1000-C310-N00-PORCPR-001,controlador nevera refrigeracion n°01,Zona Costera,22,Neveras,Nevera vertical refrigeracion
85000842,Preventivo,Controlador cava refrigeracion N°01,C310,metrologia,,10221,Cerrado,2025-08-01,2025-08-23,26/08/2025,1000-C310-N00-CAVREF,controlador cava refrigeracion n°01,Zona Costera,22,Cavas,Cava de refrigeracion
85000843,Preventivo,Controlador Lineal Vitrinas N°01,C310,metrologia,,10221,Cerrado,2025-08-01,2025-08-23,26/08/2025,1000-C310-N01-ZTECHO-001,controlador lineal vitrinas n°01,Zona Costera,22,Vitrinas,Vitrinas refrigeracion
85000844,Preventivo,Controlador Lineal Vitrinas N°02,C310,metrologia,,10221,Cerrado,2025-08-01,2025-08-23,26/08/2025,1000-C310-N01-ZTECHO-001,controlador lineal vitrinas n°02,Zona Costera,22,Vitrinas,Vitrinas refrigeracion
85000845,Preventivo,Controlador vitrina congelacion N°01,C310,metrologia,,10221,Cerrado,2025-08-01,2025-08-23,26/08/2025,1000-C310-N00-SAGEPV,controlador vitrina congelacion n°01,Zona Costera,22,Vitrinas,Vitrina congelacion
85000846,Preventivo,Controlador vitrina congelacion N°02,C310,metrologia,,10221,Cerrado,2025-08-01,2025-08-23,26/08/2025,1000-C310-N00-SAGEPV,controlador vitrina congelacion n°02,Zona Costera,22,Vitrinas,Vitrina congelacion
85000849,Preventivo,Balanza repeso N°01,C100,metrologia,,14602,Cerrado,2025-08-04,,09/08/2025,1000-C100-N00-SAGEPV-001,balanza repeso n°01,Antioquia,0,Otras Balanzas,Balanza repeso
85000850,Preventivo,Balanza colgante N°01,C100,metrologia,,14602,Cerrado,2025-08-04,,09/08/2025,1000-C100-N00-SAGEPV-002,balanza colgante n°01,Antioquia,0,Balanza colgante,Balanza colgante
85000851,Preventivo,Balanza colgante N°02,C100,metrologia,,14602,Cerrado,2025-08-04,,09/08/2025,1000-C100-N00-SAGEPV-002,balanza colgante n°02,Antioquia,0,Balanza colgante,Balanza colgante
85000852,Preventivo,Balanza colgante N°03,C100,metrologia,,14602,Cerrado,2025-08-04,,09/08/2025,1000-C100-N00-SAGEPV-002,balanza colgante n°03,Antioquia,0,Balanza colgante,Balanza colgante
85000853,Preventivo,Balanza colgante N°04,C100,metrologia,,14602,Cerrado,2025-08-04,,09/08/2025,1000-C100-N00-SAGEPV-002,balanza colgante n°04,Antioquia,0,Balanza colgante,Balanza colgante
85000854,Preventivo,Balanza colgante N°05,C100,metrologia,,14602,Cerrado,2025-08-04,,09/08/2025,1000-C100-N00-SAGEPV-002,balanza colgante n°05,Antioquia,0,Balanza colgante,Balanza colgante
85000855,Preventivo,Balanza colgante N°06,C100,metrologia,,14602,Cerrado,2025-08-04,,09/08/2025,1000-C100-N00-SAGEPV-002,balanza colgante n°06,Antioquia,0,Balanza colgante,Balanza colgante
85000856,Preventivo,Balanza colgante N°07,C100,metrologia,,14602,Cerrado,2025-08-04,,09/08/2025,1000-C100-N00-SAGEPV-002,balanza colgante n°07,Antioquia,0,Balanza colgante,Balanza colgante
85000857,Preventivo,Balanza colgante N°08,C100,metrologia,,14602,Cerrado,2025-08-04,,09/08/2025,1000-C100-N00-SAGEPV-002,balanza colgante n°08,Antioquia,0,Balanza colgante,Balanza colgante
85000858,Preventivo,Balanza colgante N°09,C100,metrologia,,14602,Cerrado,2025-08-04,,09/08/2025,1000-C100-N00-SAGEPV-002,balanza colgante n°09,Antioquia,0,Balanza colgante,Balanza colgante
85000859,Preventivo,Balanza colgante N°10,C100,metrologia,,14602,Cerrado,2025-08-04,,09/08/2025,1000-C100-N00-SAGEPV-002,balanza colgante n°10,Antioquia,0,Balanza colgante,Balanza colgante
85000860,Preventivo,Balanza etiquetadora,C100,metrologia,,14602,Cerrado,2025-08-04,,09/08/2025,1000-C100-N00-SAPRPV,balanza etiquetadora,Antioquia,0,Otras Balanzas,Balanzas etiqueta
85000861,Preventivo,Bascula plataforma,C100,metrologia,,14602,Cerrado,2025-08-04,,09/08/2025,1000-C100-N00-PAINPV,bascula plataforma,Antioquia,0,Otras Balanzas,Balanza plataforma
85000862,Preventivo,Balanza repeso N°01,C410,metrologia,,7301,Cerrado,2025-08-04,,09/08/2025,1000-C410-N00-SAGEPV-001,balanza repeso n°01,Antioquia,0,Otras Balanzas,Balanza repeso
85000863,Preventivo,Controlador cava congelacion N°01,C100,metrologia,,7301,Cerrado,2025-08-04,,09/08/2025,1000-C100-N00-CAVCON,controlador cava congelacion n°01,Antioquia,0,Cavas,Cava de congelacion
85000864,Preventivo,Controlador cava refrigeracion N°01,C100,metrologia,,7301,Cerrado,2025-08-04,,09/08/2025,1000-C100-N00-CAVREF,controlador cava refrigeracion n°01,Antioquia,0,Cavas,Cava de refrigeracion
85000865,Preventivo,Controlador vitrina congelacion N°01,C100,metrologia,,7301,Cerrado,2025-08-04,,09/08/2025,1000-C100-N00-SAGEPV,controlador vitrina congelacion n°01,Antioquia,0,Vitrinas,Vitrina congelacion
