Material,Centro,Motivo movimiento,Clase de movimiento,Fecha contabiliz.,Impte.mon.local,Orden,Pedido,Almacén,Texto breve material,Cantidad en UM ped.,Cantidad,Grupo planif.,Clase de pedido
41000436,C160,0,Compra de material,21/05/2025,122688,60000205,4200001231.0,,Orificio danfoss valvula expansion 2,2,2.0,Frigoristas,Material
41000505,C300,0,Compra de material,29/04/2025,15966,60000251,4500001849.0,,Platinera para motor 5hp,1,1.0,Electromecanico,Material
41000672,C300,0,Compra de material,29/08/2025,12605,70001493,4500012616.0,,Retenedor 30 x 55 x 7,1,1.0,Electromecanico,Material
41000677,C300,0,Compra de material,08/05/2025,20168,60000339,4500002646.0,,Retenedor 32 x 48 x 7,2,2.0,Electromecanico,Material
41000677,C300,0,Compra de material,29/04/2025,20168,60000339,4500001846.0,,Retenedor 32 x 48 x 7,2,2.0,Electromecanico,Material
41000677,C300,0,Compra de material,29/04/2025,16948,60000339,4500001846.0,,Retenedor 32 x 48 x 7,2,2.0,Electromecanico,Material
41000677,C300,0,Compra de material,26/04/2025,20168,60000339,4500002646.0,,Retenedor 32 x 48 x 7,2,2.0,Electromecanico,Material
41000688,C370,0,Compra de material,31/07/2025,10588,70000550,4500010160.0,,Retenedor plastico 40 x 55 x 7,2,2.0,Electromecanico,Material
41000715,C290,0,Compra de material,03/07/2025,67812,60001614,4500007798.0,,"Rodachina 4"" giratoria C/FGS 42 UPE FP",3,3.0,Infraestructura,Material
41000949,C150,0,Compra de material,16/09/2025,5042,60003369,4500014148.0,,"Tuerca flare bronce de ¼""",2,2.0,Electromecanico,Material
41000951,C160,0,Compra de material,21/05/2025,3445,60000182,4200001231.0,,"Tuerca flare bronce de ½""",1,1.0,Frigoristas,Material
41000951,C160,0,Compra de material,21/05/2025,3445,60000202,4200001231.0,,"Tuerca flare bronce de ½""",1,1.0,Frigoristas,Material
41000951,C160,0,Compra de material,21/05/2025,3445,60000203,4200001231.0,,"Tuerca flare bronce de ½""",1,1.0,Frigoristas,Material
41000951,C160,0,Compra de material,21/05/2025,3445,60000205,4200001231.0,,"Tuerca flare bronce de ½""",1,1.0,Frigoristas,Material
41000951,C160,0,Compra de material,21/05/2025,3445,60000204,4200001231.0,,"Tuerca flare bronce de ½""",1,1.0,Frigoristas,Material
41001443,C310,0,Compra de material,15/10/2025,7866,70001321,4500016660.0,,Manija cilindrica inox 128mm,2,2.0,Infraestructura,Material
41001444,C290,0,Compra de material,15/10/2025,126051,60004010,4500016671.0,,Chapeta esquinera superior,3,3.0,Infraestructura,Material
41001547,C280,0,Compra de material,04/08/2025,755504,70000894,4200003422.0,,Motor 220v 1.5HP - 2PH,1,1.0,Electromecanico,Material
41001560,C250,0,Compra de material,22/07/2025,4260169,60000761,4200001690.0,,Polea superior Medoc ST-320ST-320,1,1.0,Electromecanico,Material
41001561,C250,0,Compra de material,22/07/2025,4260169,60000761,4200001690.0,,Polea inferior Medoc ST-320ST-320,1,1.0,Electromecanico,Material
41001637,C220,0,Compra de material,15/05/2025,11346,60000541,4500003402.0,,"Valvula gusanillo refrigeracion ¼""",1,1.0,Frigoristas,Material
41001638,C390,0,Compra de material,27/05/2025,191596,60000860,4500004459.0,,"Motor 350mm 14""1550RPM 220v MdYWF4E-350S",1,1.0,Frigoristas,Material
41001665,C200,0,Compra de material,29/04/2025,28571,60000246,4500001829.0,,Extractor 110/220V 0.14 /0.21A 120x38mm,1,1.0,Frigoristas,Material
41001665,C200,0,Compra de material,29/04/2025,34000,60000246,4500001829.0,,Extractor 110/220V 0.14 /0.21A 120x38mm,1,1.0,Frigoristas,Material
41001665,C360,0,Compra de material,30/09/2025,25210,60003702,4500015343.0,,Extractor 110/220V 0.14 /0.21A 120x38mm,1,1.0,Frigoristas,Material
41001665,C360,0,Compra de material,30/09/2025,50420,60003701,4500015350.0,,Extractor 110/220V 0.14 /0.21A 120x38mm,2,2.0,Frigoristas,Material
41001665,C360,0,Compra de material,27/06/2025,64958,60000852,4500007302.0,,Extractor 110/220V 0.14 /0.21A 120x38mm,1,1.0,Frigoristas,Material
41001797,C180,0,Compra de material,04/09/2025,15126,70001385,4500013145.0,,Capacitor arranque 216MF a 259MF 250V,1,1.0,Frigoristas,Material
41001797,C180,0,Compra de material,29/08/2025,15126,70001385,4500013160.0,,Capacitor arranque 216MF a 259MF 250V,1,1.0,Frigoristas,Material
41001797,C180,0,Compra de material,28/08/2025,15126,70001385,4500012579.0,,Capacitor arranque 216MF a 259MF 250V,1,1.0,Frigoristas,Material
41001825,C100,0,Compra de material,20/09/2025,182353,70001876,4500014544.0,,"Motor 300mm 12"" 1550RPM 220V YWF4E-300S",1,1.0,Frigoristas,Material
41001825,C360,0,Compra de material,10/07/2025,166386,60001302,4200002491.0,,"Motor 300mm 12"" 1550RPM 220V YWF4E-300S",1,1.0,Frigoristas,Material
41001825,C360,0,Compra de material,24/06/2025,175000,60001302,4200002334.0,,"Motor 300mm 12"" 1550RPM 220V YWF4E-300S",1,1.0,Frigoristas,Material
41001997,C270,0,Compra de material,21/10/2025,7564,60004167,4500017159.0,,Tee rapida inox 12mmx½npt rosca,1,1.0,Infraestructura,Material
41002012,C220,0,Compra de material,21/05/2025,335294,60000647,4200001202.0,,Ventilador axial 220v 2ph 400mm 1700 rpm,1,1.0,Frigoristas,Material
41002012,C240,0,Compra de material,19/05/2025,191597,60000481,4200001016.0,,Ventilador axial 220v 2ph 400mm 1700 rpm,1,1.0,Frigoristas,Material
41002012,C250,0,Compra de material,01/08/2025,294118,70000793,4500010244.0,,Ventilador axial 220v 2ph 400mm 1700 rpm,1,1.0,Frigoristas,Material
41002038,C220,0,Compra de material,21/07/2025,29410,70000990,4500009394.0,,Aislante termico refrigeracion ⅞ x ½,5,5.0,Infraestructura,Material
41002039,C370,0,Compra de material,24/06/2025,40000,60000490,4200002300.0,,"Aspa aluminio 12"" buje 5/16",1,1.0,Frigoristas,Material
41002044,C140,0,Compra de material,04/06/2025,40000,60000299,4200001736.0,,Bisagra tapa balanza epelsa colgante 765,1,1.0,Metrologia,Material
41002044,C170,0,Compra de material,26/05/2025,40000,60000600,4200001529.0,,Bisagra tapa balanza epelsa colgante 765,1,1.0,Metrologia,Material
41002044,C170,0,Compra de material,26/05/2025,40000,60000599,4200001529.0,,Bisagra tapa balanza epelsa colgante 765,1,1.0,Metrologia,Material
41002044,C170,0,Compra de material,26/05/2025,40000,60000597,4200001529.0,,Bisagra tapa balanza epelsa colgante 765,1,1.0,Metrologia,Material
41002050,C320,0,Compra de material,28/05/2025,94958,60000665,4200001469.0,,Botella liquido ½ a ¾hp 2.5lbs 1.1l,1,1.0,Frigoristas,Material
41002055,C100,0,Compra de material,18/06/2025,1000000,60000459,4200002082.0,,Cabezal termico berkel balanza im 57mm,1,1.0,Metrologia,Material
41002061,C380,0,Compra de material,30/07/2025,27731,70000617,4500010111.0,,Centrifugo+ platinera motor 1hp eje 17mm,1,1.0,Electromecanico,Material
41002062,C280,0,Compra de material,16/07/2025,14000,70000908,4500008774.0,,Cinta vinilo para aire acond 18mx5cm,1,1.0,Frigoristas,Material
41002076,C150,0,Compra de material,08/07/2025,900000,60001416,4200002607.0,,Impresora aps epelsa cp290r palanca azul,1,1.0,Metrologia,Material
41002076,C250,0,Compra de material,09/07/2025,900000,70001064,4200002805.0,,Impresora aps epelsa cp290r palanca azul,1,1.0,Metrologia,Material
41002079,C140,0,Compra de material,27/05/2025,60000,60000583,4200001557.0,,Marco botonera balanza epelsa ral3002,1,1.0,Metrologia,Material
41002079,C140,0,Compra de material,27/05/2025,60000,60000584,4200001557.0,,Marco botonera balanza epelsa ral3002,1,1.0,Metrologia,Material
41002079,C160,0,Compra de material,27/05/2025,60000,60000588,4200001557.0,,Marco botonera balanza epelsa ral3002,1,1.0,Metrologia,Material
41002081,C120,0,Compra de material,25/09/2025,58823,70002123,4500014934.0,,Motor elco 34w 220v,1,1.0,Frigoristas,Material
41002094,C230,0,Compra de material,25/06/2025,113600,70000370,4500006664.0,,Rodamiento 6000 2rs,4,4.0,Electromecanico,Material
41002100,C140,0,Compra de material,04/06/2025,80000,60000299,4200001736.0,,Tapa impresora con muelle balanza epelsa,1,1.0,Metrologia,Material
41002100,C170,0,Compra de material,26/05/2025,80000,60000595,4200001529.0,,Tapa impresora con muelle balanza epelsa,1,1.0,Metrologia,Material
41002107,C120,0,Compra de material,30/09/2025,3361,60003101,4500014516.0,,"Tuberia de cobre flexible ¼""",1,1.0,Electromecanico,Material
41002107,C120,0,Compra de material,20/09/2025,2824,60003101,4500014516.0,,"Tuberia de cobre flexible ¼""",1,1.0,Electromecanico,Material
41002107,C120,0,Compra de material,20/09/2025,2824,60003101,4500014413.0,,"Tuberia de cobre flexible ¼""",1,1.0,Electromecanico,Material
41002107,C120,0,Compra de material,19/09/2025,2824,60003101,4500014413.0,,"Tuberia de cobre flexible ¼""",1,1.0,Electromecanico,Material
41002107,C150,0,Compra de material,16/09/2025,2521,60003369,4500014148.0,,"Tuberia de cobre flexible ¼""",1,1.0,Electromecanico,Material
41002107,C150,0,Compra de material,26/08/2025,5723,60002749,4500012329.0,,"Tuberia de cobre flexible ¼""",1,1.0,Electromecanico,Material
41002107,C150,0,Compra de material,16/08/2025,4201,60002564,4500011564.0,,"Tuberia de cobre flexible ¼""",1,1.0,Electromecanico,Material
41002107,C150,0,Compra de material,16/08/2025,8403,60002564,4500011561.0,,"Tuberia de cobre flexible ¼""",1,1.0,Electromecanico,Material
41002108,C150,0,Compra de material,16/08/2025,7563,60002564,4500011561.0,,"Tuberia de cobre flexible ¾""",1,1.0,Electromecanico,Material
41002114,C240,0,Compra de material,08/07/2025,152055,60001393,4200002790.0,,Valvula freidora induct tornado tif-3500,1,1.0,Electromecanico,Material
41002114,C240,0,Compra de material,26/06/2025,476000,60001393,4200002497.0,,Valvula freidora induct tornado tif-3500,1,1.0,Electromecanico,Material
41002134,C250,0,Compra de material,31/07/2025,31092,70000797,4500010159.0,,Filtro secador de piedra soldable⅜,1,1.0,Frigoristas,Material
41002134,C320,0,Compra de material,21/08/2025,19328,70001460,4500011980.0,,Filtro secador de piedra soldable⅜,1,1.0,Frigoristas,Material
41002134,C320,0,Compra de material,28/05/2025,49580,60000665,4200001469.0,,Filtro secador de piedra soldable⅜,1,1.0,Frigoristas,Material
41002134,C390,0,Compra de material,14/07/2025,37815,60001659,4200002789.0,,Filtro secador de piedra soldable⅜,1,1.0,Frigoristas,Material
41002137,C160,0,Compra de material,21/05/2025,173950,60000182,4200001231.0,,"Valvul exp ecu int rosR507 ½,⅜ 0-5T",1,1.0,Frigoristas,Material
41002137,C160,0,Compra de material,21/05/2025,173950,60000202,4200001231.0,,"Valvul exp ecu int rosR507 ½,⅜ 0-5T",1,1.0,Frigoristas,Material
41002137,C160,0,Compra de material,21/05/2025,173950,60000203,4200001231.0,,"Valvul exp ecu int rosR507 ½,⅜ 0-5T",1,1.0,Frigoristas,Material
41002137,C160,0,Compra de material,21/05/2025,173950,60000204,4200001231.0,,"Valvul exp ecu int rosR507 ½,⅜ 0-5T",1,1.0,Frigoristas,Material
41002137,C160,0,Compra de material,21/05/2025,173950,60000205,4200001231.0,,"Valvul exp ecu int rosR507 ½,⅜ 0-5T",1,1.0,Frigoristas,Material
41002162,C220,0,Compra de material,29/05/2025,326050,60000541,4200001358.0,,Compresor ⅓HP R134 115V 1PH Media-Baja,1,1.0,Frigoristas,Material
41002226,C110,0,Compra de material,26/06/2025,70000,60001089,4500007174.0,,Vidrio lateral vitrina refri templado,1,1.0,Frigoristas,Material
41002226,C220,0,Compra de material,05/07/2025,53782,60001582,4500008036.0,,Vidrio lateral vitrina refri templado,1,1.0,Frigoristas,Material
41002268,C370,0,Compra de material,31/07/2025,94118,70000550,4500010160.0,,Rodamiento angular 7205,1,1.0,Electromecanico,Material
41002273,C160,0,Compra de material,19/09/2025,32605,70002156,4500014435.0,,Mini contactor 12a ac3 220v 1na noark,1,1.0,Electromecanico,Material
41002385,C240,0,Compra de material,28/07/2025,515554,60002019,4200003176.0,,Control motor alco fan speed 220v/60hz,1,1.0,Frigoristas,Material
41002386,C280,0,Compra de material,04/08/2025,569748,70000908,4200003389.0,,Termostato honeywell 2e 24v 60hz t6 pro,1,1.0,Frigoristas,Material
41002395,C120,0,Compra de material,29/08/2025,20168,60002085,4500012647.0,,"Valvula de gas m9 2p racor 3/16""",1,1.0,Electromecanico,Material
41002396,C150,0,Compra de material,16/08/2025,15126,60002564,4500011561.0,,"Valvula de gas m9 2p racor ¼""",1,1.0,Electromecanico,Material
41002418,C110,0,Compra de material,11/08/2025,1550000,60002461,4200003776.0,,Vidrio curvo mi cron-spring 1563mm,1,1.0,Frigoristas,Material
41002443,C120,0,Compra de material,30/09/2025,5042,60003101,4500014516.0,,Inyector anillo macho ¼,2,2.0,Electromecanico,Material
41002443,C120,0,Compra de material,20/09/2025,4236,60003101,4500014413.0,,Inyector anillo macho ¼,2,2.0,Electromecanico,Material
41002443,C120,0,Compra de material,20/09/2025,4236,60003101,4500014516.0,,Inyector anillo macho ¼,2,2.0,Electromecanico,Material
41002443,C120,0,Compra de material,19/09/2025,4236,60003101,4500014413.0,,Inyector anillo macho ¼,2,2.0,Electromecanico,Material
41002443,C150,0,Compra de material,16/08/2025,18905,60002564,4500011564.0,,Inyector anillo macho ¼,5,5.0,Electromecanico,Material
41002443,C150,0,Compra de material,16/08/2025,7562,60002564,4500011561.0,,Inyector anillo macho ¼,2,2.0,Electromecanico,Material
41002444,C150,0,Compra de material,16/08/2025,10924,60002564,4500011561.0,,Inyector anillo macho 3/16,2,2.0,Electromecanico,Material
41002487,C220,0,Compra de material,30/09/2025,53782,60002932,4200004579.0,,Empaque perimetral puerta cava,2,2.0,Frigoristas,Material
41002488,C220,0,Compra de material,30/09/2025,181512,60002932,4200004579.0,,Perfil fijacion empaque aluminio x3m,8,8.0,Frigoristas,Material
41002490,C250,0,Compra de material,17/10/2025,134454,60004021,4500016859.0,,Motor elco 18w multivoltaje 110/220v,2,2.0,Frigoristas,Material
41002491,C210,0,Compra de material,22/08/2025,9243,60002779,4500012025.0,,Capacitor marcha 7.5mf 370v,1,1.0,Frigoristas,Material
41002493,C200,0,Compra de material,04/09/2025,8500,70001611,4500013170.0,,Sensor 11a freidora inductiva tif-3500,1,1.0,Electromecanico,Material
41002515,C210,0,Compra de material,26/08/2025,195798,60002880,4500012390.0,,Motor d1127 1/12hp 1550rpm 115/230v rvr,1,1.0,Frigoristas,Material
41002518,C320,0,Compra de material,23/09/2025,110000,60003523,4500014695.0,,Motor axial ball 172x150x51mm 110/220v,1,1.0,Frigoristas,Material
41002518,C320,0,Compra de material,23/09/2025,116600,60003523,4500014695.0,,Motor axial ball 172x150x51mm 110/220v,1,1.0,Frigoristas,Material
41002518,C320,0,Compra de material,23/09/2025,110000,60003523,4500014695.0,,Motor axial ball 172x150x51mm 110/220v,1,1.0,Frigoristas,Material
41002618,C240,0,Compra de material,24/10/2025,2680000,60003339,4200005099.0,,Gusano con espiga molino 22rss m500695,1,1.0,Electromecanico,Material
41002619,C150,0,Compra de material,02/10/2025,21008,70002318,4500015586.0,,Caja protectora controlador ecase fg,1,1.0,Frigoristas,Material
41002619,C150,0,Compra de material,30/09/2025,42858,70002319,4500015378.0,,Caja protectora controlador ecase fg,2,2.0,Frigoristas,Material
41002620,C410,0,Compra de material,12/09/2025,151260,60003204,4500013826.0,,Termopila milivoltios 36 tp75,1,1.0,Electromecanico,Material
42000003,C270,0,Compra de material,24/04/2025,924370,60000132,4500001362.0,,Bomba de agua,1,1.0,Electromecanico,Material
42000003,C270,0,Compra de material,21/04/2025,924370,60000132,4500001130.0,,Bomba de agua,1,1.0,Electromecanico,Material
42000431,C310,0,Compra de material,15/08/2025,60504,60002676,4500011493.0,,Espejo convexo 2589242c3,1,1.0,Infraestructura,Material
42000608,C150,0,Compra de material,16/08/2025,25210,60002564,4500011564.0,,Manguera conector filtro 8972235721,1,1.0,Electromecanico,Material
42001547,C170,0,Compra de material,28/07/2025,9000,70001089,4200003262.0,,Racor manguera presion 1832232C94,2,2.0,Infraestructura,Material
42001547,C400,0,Compra de material,22/08/2025,4500,60002774,4500012089.0,,Racor manguera presion 1832232C94,1,1.0,Infraestructura,Material
45000026,C140,0,Compra de material,05/06/2025,9243,60000543,4500003442.0,,Papel vinipel x 300m,1,1.0,Infraestructura,Material
45000026,C160,0,Compra de material,05/07/2025,9695,70000445,4500008051.0,,Papel vinipel x 300m,1,1.0,Infraestructura,Material
45000026,C200,0,Compra de material,01/07/2025,30084,70000438,4500007675.0,,Papel vinipel x 300m,1,1.0,Infraestructura,Material
45000026,C210,0,Compra de material,13/06/2025,20000,60000868,4500006038.0,,Papel vinipel x 300m,1,1.0,Infraestructura,Material
45000026,C280,0,Compra de material,06/10/2025,11765,60003837,4500015886.0,,Papel vinipel x 300m,1,1.0,Infraestructura,Material
45000026,C320,0,Compra de material,25/09/2025,15000,70001073,4500014875.0,,Papel vinipel x 300m,1,1.0,Infraestructura,Material
45000026,C370,0,Compra de material,02/10/2025,19328,70002331,4500015597.0,,Papel vinipel x 300m,1,1.0,Infraestructura,Material
46000034,C280,0,Compra de material,09/10/2025,5043,60003837,4500015766.0,,Cinta transparente 12mmx40m,3,3.0,Infraestructura,Material
46000034,C280,0,Compra de material,06/10/2025,5882,60003837,4500015886.0,,Cinta transparente 12mmx40m,1,1.0,Infraestructura,Material
47000005,C360,0,Compra de material,15/09/2025,684850,70001423,4200004431.0,,Conector jack rj 45 az,50,50.0,Electromecanico,Material
47000005,C370,0,Compra de material,21/05/2025,13444,60000700,4500003933.0,,Conector jack rj 45 az,4,4.0,Electromecanico,Material
47000005,C380,0,Compra de material,05/06/2025,25714,60000508,4500004775.0,,Conector jack rj 45 az,2,2.0,Electromecanico,Material
47000006,C360,0,Compra de material,15/09/2025,68485,70001423,4200004431.0,,Conector jack rj 45 rj,5,5.0,Electromecanico,Material
47000008,C360,0,Compra de material,15/09/2025,31500,70001423,4200004431.0,,Conector rj 45,50,50.0,Electromecanico,Material
47000044,C120,0,Compra de material,16/06/2025,900000,60000644,4200001529.0,,Cabezal cp290 epelsa,1,1.0,Metrologia,Material
53000071,C250,0,Compra de material,17/05/2025,60000,60000418,4500003605.0,,Tablas 45x30x1.2cm chef supplies yz-l499,4,4.0,Infraestructura,Material
99999999,C180,0,Servicio Cancelado,09/07/2025,-30000,60001518,4500008350.0,,Alquiler de andamios,-1,0.0,Infraestructura,Servicio
99999999,C280,0,Servicio Cancelado,17/07/2025,-30000,70001370,4500009061.0,,Alquiler escalera,-1,0.0,Electromecanico,Servicio
